elbow_angle_left,elbow_angle_right,shoulder_angle_left,shoulder_angle_right,head_pitch,head_yaw,mouth_open_ratio,wrist_face_distance,shoulder_distance,phone_detected,label,behavior
100.2953,62.4166,18.5427,5.8406,16.5356,-18.8515,0.0622,0.569,0.3973,0,1,Distracted
70.6314,111.2571,8.4093,5.4798,1.7228,10.3082,0.2169,0.675,0.3898,0,3,Talking
101.8619,95.2206,20.9407,21.2113,25.3684,-7.1709,0.0265,0.4187,0.354,0,2,Looking Down
94.9487,93.6051,24.1205,10.3448,-5.5867,17.4398,0.1991,0.5526,0.3468,0,3,Talking
86.5934,72.8736,19.0845,27.8281,10.1008,28.1052,0.1078,0.4481,0.3652,0,1,Distracted
91.3707,81.3665,10.8329,25.051,4.7074,-13.5116,0.2049,0.7516,0.3406,0,3,Talking
100.2482,95.8538,32.2988,20.0293,-10,-15.1495,0.0429,0.5741,0.3306,0,1,Distracted
89.098,107.2493,7.0626,22.7705,24.9596,-5.8733,0,0.3628,0.3734,0,2,Looking Down
86.4669,84.8775,12.8965,10.5979,-0.8384,7.1794,0.0452,0.6478,0.3127,0,0,Attentive
75.9594,81.3999,16.2857,7.3233,7.1507,-4.3857,0.0727,0.7048,0.4239,0,0,Attentive
86.6026,111.8543,23.6736,27.3421,27.5168,-5.2547,0.0077,0.4287,0.2884,0,2,Looking Down
100.6847,75.2531,14.0489,17.0521,11.1207,17.9155,0.2762,0.676,0.3549,0,3,Talking
85.31,87.8685,22.4286,19.9416,13.6569,-23.4516,0.0259,0.5241,0.2911,0,1,Distracted
105.3501,79.3329,14.2364,23.2909,33.2831,9.7173,0.0357,0.4325,0.3307,0,2,Looking Down
75.7828,86.2807,28.6183,28.5886,34.4614,18.8098,0.0248,0.258,0.3134,1,4,Using Phone
80.2688,64.3005,18.4882,20.1208,10.4351,10.3234,0.0268,0.2672,0.3656,1,4,Using Phone
78.4735,84.3832,11.7058,11.3835,9.9631,0.078,0.0936,0.6288,0.4588,0,0,Attentive
95.2815,90.9498,5.0765,12.6741,-0.6753,14.306,0.1418,0.7101,0.4141,0,3,Talking
91.8947,67.963,10.0571,10.4384,10.3302,31.9357,0.0831,0.5871,0.4103,0,1,Distracted
93.2088,99.0919,32.3004,14.7329,25.244,3.8251,0.0227,0.4122,0.2679,0,2,Looking Down
86.5305,66.3537,29.7683,16.404,-3.2965,-32.9844,0.0282,0.505,0.2678,0,1,Distracted
80.8077,102.8252,15.6652,27.0983,5.4825,19.9396,0.2241,0.6854,0.2805,0,3,Talking
106.4255,114.5081,5.761,28.5134,50.0436,-3.6131,0.0969,0.3789,0.2751,0,2,Looking Down
88.4808,66.0234,10.2673,21.455,7.9118,-50.1184,0,0.7159,0.3887,0,1,Distracted
92.5305,76.7398,11.9896,19.0465,3.6917,-5.0858,0.0304,0.5628,0.3186,0,0,Attentive
97.8192,88.7034,5,18.7197,32.6039,8.7967,0,0.31,0.3068,0,2,Looking Down
100.5348,107.5747,10.7902,28.84,26.9798,10.0609,0.024,0.3179,0.3117,0,2,Looking Down
85.9118,69.891,22.0011,11.1445,6.7852,-31.6226,0.0872,0.4063,0.3019,0,1,Distracted
104.8817,78.1256,35.7866,25.2716,-1.7797,-18.1601,0.2652,0.6827,0.3677,0,3,Talking
95.3194,85.2176,12.6059,6.9256,0.7798,8,0.1846,0.6135,0.3725,0,3,Talking
88.6069,55.9268,8.7753,29.7424,8.1919,37.6006,0.073,0.6143,0.2537,0,1,Distracted
75.0642,67.3994,39.9379,12.4886,10,4.1533,0.0713,0.1566,0.3008,1,4,Using Phone
90.3114,86.272,14.3401,16.2702,-4.8812,-18.3166,0.2298,0.6303,0.3414,0,3,Talking
85.1702,87.4707,18.5111,11.2038,20.6101,3.3931,0,0.7103,0.3652,0,0,Attentive
95.9643,90.5616,11.4188,5.0606,-0.0811,7.4977,0.0734,0.6469,0.3333,0,0,Attentive
71.1504,96.9595,10.2066,12.215,10.7093,-6.127,0.0642,0.6286,0.3839,0,0,Attentive
101.6884,76.8819,8.1927,12.0822,4.6766,-5.8938,0.0837,0.8356,0.3578,0,0,Attentive
58.7983,66.9375,37.0934,42.6644,23.0033,17.9847,0.0513,0.1577,0.3991,1,4,Using Phone
74.7667,82.7822,18.7333,12.5502,-7.0318,14.2185,0.1558,0.6414,0.3628,0,3,Talking
112.3326,103.7863,19.6171,22.008,31.4353,-12.1333,0.0295,0.5293,0.3036,0,2,Looking Down
109.8158,104.7564,21.358,13.228,34.8636,-6.044,0.0369,0.5158,0.3036,0,2,Looking Down
103.879,81.4292,21.6316,21.5439,43.4116,-12.5198,0.022,0.4658,0.3434,0,2,Looking Down
75.6183,54.7124,5.3313,25.304,3.2875,29.5529,0.0876,0.6266,0.3729,0,1,Distracted
82.3644,90.855,11.6753,11.5808,7.8156,-9.2134,0.0727,0.699,0.3093,0,0,Attentive
117.9455,96.5845,5,22.3042,18.4486,3.5588,0.0523,0.3247,0.3748,0,2,Looking Down
83.0072,69.4919,20.3005,12.6876,2.1361,-15,0.0244,0.389,0.407,0,1,Distracted
77.8541,77.817,11.7026,23.6269,10.4539,-36.55,0.011,0.8197,0.3784,0,1,Distracted
72.1835,69.0402,22.2749,22.7287,-1.8123,-25.0753,0,0.715,0.3297,0,1,Distracted
85.304,85.9603,13.0676,4.886,3.4557,-10.0115,0.062,0.7018,0.3307,0,0,Attentive
75.0171,61.9007,28.9641,18.3359,18.7981,25.1267,0.0378,0.1721,0.3868,1,4,Using Phone
114.7996,84.3463,19.9189,25.8905,-2.9875,-44.4791,0.1397,0.6393,0.4195,0,1,Distracted
87.3133,104.6424,6.8113,7.345,1.2612,-3.3329,0.0309,0.7451,0.4068,0,0,Attentive
71.7078,84.4714,3.9449,6.7408,5.2844,-5.1625,0.0385,0.7305,0.3269,0,0,Attentive
83.536,83.923,26.5444,12.8564,36.2373,14.4479,0.0317,0.2444,0.2796,1,4,Using Phone
99.3981,56.4066,5.977,16.0325,-0.2923,-34.041,0.0354,0.5144,0.3094,0,1,Distracted
99.704,93.3873,27.2369,26.7785,0.9465,-38.0259,0.2215,0.543,0.3247,0,3,Talking
87.5396,82.3371,9.5331,7.3533,-4.0868,1.9296,0.1026,0.6515,0.359,0,0,Attentive
103.15,90.59,16.234,28.9695,42.8008,12.2267,0.0627,0.3798,0.2003,0,2,Looking Down
61.3324,63.0562,18.9185,18.0646,27.548,0.556,0.042,0.1657,0.2818,1,4,Using Phone
82.9014,60.2006,35.2502,25.9082,23.9286,-3.5954,0,0.2286,0.3716,1,4,Using Phone
90.8929,85.7551,20.8268,13.4015,4.3892,27.1718,0.2674,0.6829,0.304,0,3,Talking
113.261,63.2617,9.3988,15.1169,0.8092,-9.1668,0.1625,0.5407,0.3385,0,3,Talking
75.3584,83.9052,14.5538,21.4616,5.7046,14.6695,0.212,0.5945,0.3134,0,3,Talking
92.1603,81.1355,10.734,18.0611,10.381,-1.6112,0.0233,0.4779,0.3212,0,0,Attentive
119.6675,110.8963,14.3405,37.6788,32.616,-6.681,0.0896,0.5662,0.3287,0,2,Looking Down
84.8171,77.0056,7.4761,14.2031,8.2804,-1.4336,0.039,0.6187,0.3131,0,0,Attentive
92.0904,83.6811,13.266,15.2793,-3.8567,11.865,0.1129,0.5462,0.3538,0,3,Talking
95.3921,110.2361,12.2717,18.667,4.495,29.7496,0.0705,0.7284,0.2187,0,1,Distracted
67.5576,61.2268,28.582,20.647,5.6366,-34.1059,0.0879,0.6279,0.3296,0,1,Distracted
54.2594,75.9025,33.9846,24.3675,18.3415,11.2454,0.0517,0.2346,0.2389,1,4,Using Phone
91.7208,90.6228,26.6817,4.2999,12.3431,18.6033,0.2493,0.7541,0.3724,0,3,Talking
118.0997,109.6823,25.4575,12.6854,17.5571,-20.9468,0.2786,0.6344,0.348,0,3,Talking
89.7019,73.391,27.7623,13.3866,-1.1002,37.4356,0.0362,0.6901,0.425,0,1,Distracted
89.4666,85.608,12.6938,5.3966,6.0162,-8.4823,0.0467,0.5777,0.3206,0,0,Attentive
87.8997,99.71,19.0947,15.3969,5.8731,17.7823,0.1342,0.5063,0.3419,0,3,Talking
84.807,86.5847,9.2782,7.1317,1.7188,-0.1965,0.0337,0.593,0.3543,0,0,Attentive
110.1433,107.2454,32.1225,15.6658,43.3942,-7.2074,0.0096,0.2592,0.3122,0,2,Looking Down
71.6734,79.3896,30.3526,21.6325,21.4362,5.9085,0.0437,0.162,0.3556,1,4,Using Phone
110.7021,98.1442,5.4937,19.8455,30.813,9.3377,0.0877,0.3452,0.362,0,2,Looking Down
95.4195,92.9999,12.3011,16.3365,3.6429,16.2061,0.2073,0.7988,0.3824,0,3,Talking
45.4775,63.633,24.5653,18.3749,16.4675,12.1727,0.0803,0.1625,0.317,1,4,Using Phone
91.0713,67.2373,9.5626,6.8322,-9.0901,17.9767,0.1721,0.83,0.3432,0,3,Talking
70.1923,105.4231,8.3673,23.7714,2.4585,27.4081,0.2881,0.6544,0.3703,0,3,Talking
73.4522,87.3083,19.4745,18.6398,-10,42.3329,0.0109,0.5409,0.3579,0,1,Distracted
100.7212,71.4941,23.6597,28.2155,17.8633,41.2414,0.1139,0.7444,0.3546,0,1,Distracted
106.2702,92.1624,11.8496,13.4825,26.3573,-2.8309,0.105,0.4844,0.371,0,2,Looking Down
87.1849,66.3962,15.5725,21.6621,32.9663,10.5669,0.1079,0.2643,0.3142,1,4,Using Phone
84.7224,104.1919,25.7661,3.7298,4.9656,-11.7851,0.2051,0.6447,0.3415,0,3,Talking
86.6925,56.3346,19.7688,15.2062,11.1384,22.7297,0.0663,0.2284,0.3137,1,4,Using Phone
69.8248,62.0843,29.0174,30.1603,2.0949,-35.2528,0.0736,0.75,0.3437,0,1,Distracted
68.3466,59.9728,34.3912,16.8557,24.5453,13.3092,0.0215,0.2244,0.3036,1,4,Using Phone
84.0324,88.3563,5.5625,7.8127,9.3343,-2.237,0.1018,0.618,0.359,0,0,Attentive
91.1517,70.5998,8.2382,9.3148,-0.98,8,0.2322,0.5071,0.3643,0,3,Talking
114.139,104.8976,8.9949,16.2108,53.5444,5.7959,0.1111,0.5116,0.3397,0,2,Looking Down
80.9591,88.9208,16.2842,19.3354,3.0863,-19.5217,0.2054,0.6292,0.4019,0,3,Talking
80.8864,87.7193,2,7.2907,-0.7623,27.66,0.1712,0.6344,0.3591,0,3,Talking
90.7879,63.6607,20.8835,20.2678,-2.5139,-40.9906,0.0972,0.5395,0.3649,0,1,Distracted
79.7793,89.5174,25.9503,32.9913,-1.8191,-30.7044,0.0853,0.5526,0.3014,0,1,Distracted
69.3489,54.437,31.9665,30.9481,16.5955,15.6599,0.0612,0.1432,0.3058,1,4,Using Phone
86.4976,86.9357,24.4918,24.5028,28.8981,6.2416,0.0048,0.3715,0.3959,0,2,Looking Down
93.3192,80.1551,19.13,13.3896,2.0725,12.9438,0.0318,0.7094,0.362,0,0,Attentive
86.7342,76.2216,7.0557,5.8137,1.3527,-3.2347,0.0336,0.7167,0.3058,0,0,Attentive
81.0759,72.0775,10.7718,16.5344,7.0406,19.2943,0.2408,0.593,0.3698,0,3,Talking
54.2012,78.0876,12.8564,35.2798,20.7526,-2.3802,0.0356,0.2427,0.3187,1,4,Using Phone
123.0071,81.6931,10.7667,26.8416,32.1143,10.5103,0.0395,0.3306,0.3215,0,2,Looking Down
91.8362,76.2645,14.4512,10.8592,8.3195,-7.0536,0.0231,0.6978,0.3121,0,0,Attentive
98.8958,95.7525,7.2428,19.7774,4.7387,-36.6643,0.2442,0.6087,0.3157,0,3,Talking
81.9175,85.9081,13.3107,17.9301,-2.4269,12.7982,0,0.6379,0.3735,0,0,Attentive
103.5417,99.2227,20.7435,15.6006,25.9195,2.2982,0.0683,0.3521,0.2952,0,2,Looking Down
76.015,76.4379,25.4495,24.4017,30.3562,11.168,0.092,0.2572,0.3153,1,4,Using Phone
97.2653,97.2306,13.6241,20.9913,34.9197,9.6286,0,0.3803,0.3479,0,2,Looking Down
75.8502,85.8685,9.8339,8.9594,4.2288,-11.2911,0.0335,0.6574,0.3564,0,0,Attentive
104.9774,88.4392,5,5.9451,19.8481,-7.1109,0.0352,0.3189,0.3436,0,2,Looking Down
42.4065,91.6125,27.6588,30.2752,24.408,14.5901,0.0523,0.2363,0.3443,1,4,Using Phone
67.8799,79.5632,34.6374,24.1228,34.269,22.2404,0.0754,0.189,0.3155,1,4,Using Phone
76.7786,95.1257,5.6691,14.8473,7.5632,-3.8774,0.1033,0.5545,0.3868,0,0,Attentive
87.5957,77.5968,15.568,19.6222,32.0454,5.4955,0.0837,0.2485,0.3421,1,4,Using Phone
71.0211,82.2088,11.0161,20.3441,-3.2482,34.8682,0.0265,0.6552,0.3228,0,1,Distracted
96.2646,95.3169,24.9335,2,7.0033,-25.8699,0.1397,0.5491,0.316,0,3,Talking
94.7783,84.2215,21.7526,16.1969,23.313,-8.767,0.12,0.3799,0.253,0,2,Looking Down
88.6622,98.3959,9.972,13.3437,-1.5502,-2.3226,0.0709,0.7179,0.3382,0,0,Attentive
78.7775,76.1154,18.7614,14.6784,12.6293,4.33,0.0161,0.608,0.3696,0,0,Attentive
106.8513,90.2272,24.5639,27.9553,39.7644,16.1084,0.0473,0.4219,0.2691,0,2,Looking Down
87.4089,86.4707,23.4652,11.749,-1.0243,-0.5728,0,0.6436,0.3167,0,0,Attentive
81.7449,95.4209,9.9078,19.4673,4.2764,-13.2294,0.2517,0.6637,0.3963,0,3,Talking
74.9454,86.7576,8.3827,31.378,10,19.8266,0.0309,0.1469,0.3678,1,4,Using Phone
50.5885,75.3966,35.6427,40.1029,24.6498,14.0544,0,0.346,0.317,1,4,Using Phone
94.5201,77.6737,14.4927,13.9045,-0.3104,36.4134,0.1742,0.7004,0.3343,0,3,Talking
75.3105,77.4504,28.5126,14.41,13.4901,19.7993,0.1301,0.5635,0.298,0,1,Distracted
120.7306,50.6176,13.5458,22.2611,14.099,29.7936,0.0724,0.4873,0.2822,0,1,Distracted
68.1002,92.4164,24.9687,30.604,15.9632,14.0247,0.0583,0.2166,0.3199,1,4,Using Phone
94.417,79.8588,30.4612,18.573,27.0192,11.7343,0.0656,0.1789,0.3451,1,4,Using Phone
87.0627,81.6716,25.8002,6.3832,3.0704,22.2195,0.1233,0.5464,0.3441,0,3,Talking
85.9856,96.0595,28.8618,24.5328,35.1545,1.1718,0.0557,0.336,0.3176,0,2,Looking Down
96.9065,94.7451,17.7312,16.974,5.2583,-20.1755,0.2169,0.7409,0.2975,0,3,Talking
80.5284,93.6511,27.8242,19.3216,-9.3514,18.1995,0.036,0.5343,0.3051,0,1,Distracted
80.8716,85.769,7.6886,7.8275,3.145,1.3328,0.0356,0.7505,0.3142,0,0,Attentive
92.9953,86.971,20.2384,14.8788,41.87,-5.8785,0,0.2278,0.3288,0,2,Looking Down
77.7999,84.6545,15.4723,18.0101,0.9182,10.9812,0.3212,0.8129,0.3557,0,3,Talking
68.4574,58.2997,31.062,21.4284,21.3461,6.7658,0.0255,0.2634,0.3285,1,4,Using Phone
75.3882,85.5514,7.541,9.217,-0.0402,33.7835,0.0521,0.5535,0.3422,0,1,Distracted
85.9445,74.5892,33.6249,27.4957,17.2885,32.1705,0.0315,0.6117,0.3518,0,1,Distracted
122.4223,83.2742,21.473,20.5527,18,-2.1385,0.0535,0.4283,0.3661,0,2,Looking Down
106.0789,61.8108,20.7888,20.9986,11.7751,-23.6173,0.0446,0.6541,0.3838,0,1,Distracted
78.6138,82.4732,6.8171,2.3185,7.3105,-19.7842,0.2206,0.508,0.4156,0,3,Talking
79.2639,74.7233,14.8891,0,11.9215,8.3181,0.0409,0.4417,0.3355,0,0,Attentive
70.2143,99.7038,31.5932,23.0522,15.4744,2.2009,0.0601,0.1907,0.4069,1,4,Using Phone
78.059,76.5438,5,35.3875,8.534,-39.7244,0,0.7245,0.4516,0,1,Distracted
75.5592,73.4041,28.4143,19.5162,13.9544,10.3012,0.0848,0.3165,0.3718,1,4,Using Phone
92.929,84.9592,23.1673,19.0626,42.5932,-2.7673,0.0149,0.4717,0.367,0,2,Looking Down
84.4832,85.538,7.3404,31.3693,-6.7198,16.9785,0.0201,0.4246,0.3447,0,1,Distracted
89.8285,109.8231,27.3755,26.8113,19.4736,-3.7276,0.0647,0.4033,0.2871,0,2,Looking Down
113.8037,75.9435,22.5848,9.9481,-2.2255,12.042,0.2169,0.6664,0.3768,0,3,Talking
121.239,110.9196,25.1202,22.8513,24.7109,-1.6046,0.0377,0.444,0.3904,0,2,Looking Down
88.2829,77.2163,11.9054,23.6829,17.2427,-15.6629,0.1069,0.7498,0.2992,0,1,Distracted
58.8432,71.4709,35.1666,9.6405,-10,-15,0.0959,0.7125,0.3144,0,1,Distracted
109.9111,120.1998,23.1421,11.298,29.0089,-8.9482,0.0593,0.2919,0.318,0,2,Looking Down
97.1851,108.2591,24.3819,14.3557,23.2317,5.2552,0.0183,0.4048,0.335,0,2,Looking Down
94.8083,126.2288,18.0274,25.8811,30.0511,-14.7861,0,0.3537,0.3722,0,2,Looking Down
82.3189,87.7387,17.7708,14.2699,7.4892,2.7797,0.0513,0.6947,0.2488,0,0,Attentive
58.8093,92.3056,27.0758,25.1504,15.1557,19.4363,0.0655,0.2578,0.3197,1,4,Using Phone
97.6661,107.9905,21.509,32.8645,21.7152,7.0485,0.0414,0.4556,0.3125,0,2,Looking Down
90.0458,83.0189,19.936,16.6472,3.339,30.4668,0.2597,0.5648,0.3466,0,3,Talking
109.3496,81.0733,13.1984,6.894,27.9232,9.6914,0.0248,0.3591,0.3649,0,2,Looking Down
87.9496,108.4643,8.0648,14.5506,-6.4418,20.9767,0.1531,0.5977,0.3351,0,3,Talking
62.0498,69.0143,39.5172,25.8064,35.2373,11.7626,0.0384,0.3124,0.3575,1,4,Using Phone
113.9921,85.5471,22.2657,23.3232,-6.0561,-19.1966,0.0937,0.4949,0.2134,0,1,Distracted
87.702,92.9517,11.9912,11.5939,11.2807,22.4748,0.2696,0.7181,0.371,0,3,Talking
73.8223,72.3706,21.1945,24.8831,9.0343,28.4916,0.0397,0.5486,0.2801,0,1,Distracted
79.2412,81.3149,15.2856,11.7181,-5.5782,1.9445,0.0384,0.5958,0.3745,0,0,Attentive
57.6389,71.7596,29.7402,30.0409,21.5311,8.0744,0.0635,0.236,0.3296,1,4,Using Phone
111.2128,81.7109,13.9901,18.4117,6.9084,15,0.0543,0.7097,0.2304,0,1,Distracted
105.7593,87.9137,21.3458,5,33.8603,5.2827,0.0624,0.3684,0.3424,0,2,Looking Down
64.4346,86.0213,32.5089,29.0328,23.2292,12.553,0.0856,0.2934,0.3934,1,4,Using Phone
78.1258,67.5707,15.98,35.4462,30.0719,8.0716,0.0582,0.2945,0.3739,1,4,Using Phone
